dataset,Metric,test metric,mlflow_run_name,mlflow_run_id,mlflow_run_status,Seed,experiment_id,experiment_name,index,batch_size,lr,decoder,backbone,early_stop_patience,n_trials,partition_name,data_percentages,batch_size_selection,weight_decay,partition name,frozen_or_full_ft
caffe,Multiclass_Jaccard_Index,0.6501009464263916,caffe_1829,5659720de54545d3b6a525e52d83811d,FINISHED,1829,795717026824507105,final_main_clay_v1_base,0,32,4.593751430162973e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6309058666229248,caffe_2254,a4d26ba70ce4410e8e428c3e77e46eaf,FINISHED,2254,795717026824507105,final_main_clay_v1_base,0,32,4.593751430162973e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6710712909698486,caffe_913,e35ded1248c94b3480dcd08cab302d2b,FINISHED,913,795717026824507105,final_main_clay_v1_base,0,32,4.593751430162973e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.9009078741073608,burn_scars_4364,580a0ba49acf4476a14ebd6a4066e2b9,FINISHED,4364,795717026824507105,final_main_clay_v1_base,0,32,3.749218153450784e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8782541155815125,burn_scars_656,98323884f1de46f987cc3a68e542c2ef,FINISHED,656,795717026824507105,final_main_clay_v1_base,0,32,3.749218153450784e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.9017086625099182,burn_scars_2070,b0d45ad78cfd496e9cd7c93acfa3b1b5,FINISHED,2070,795717026824507105,final_main_clay_v1_base,0,32,3.749218153450784e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8936687707901001,burn_scars_948,e5c80d7cd324434a9cdfdc426ac916a2,FINISHED,948,795717026824507105,final_main_clay_v1_base,0,32,3.749218153450784e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8911995887756348,burn_scars_2647,f9fd13f44f124fe595ced9ab301a29e7,FINISHED,2647,795717026824507105,final_main_clay_v1_base,0,32,3.749218153450784e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.4113161563873291,pastis_1829,0a46d9a17f5148ad93e1e0c1e81976b5,FINISHED,1829,795717026824507105,final_main_clay_v1_base,0,8,0.0002878510754975,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.4224403500556946,pastis_2254,255628a1ac8049fa870af21d49782a0d,FINISHED,2254,795717026824507105,final_main_clay_v1_base,0,8,0.0002878510754975,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.4202279448509216,pastis_2007,279e2ee9edde4e36a16966a6073c2a32,FINISHED,2007,795717026824507105,final_main_clay_v1_base,0,8,0.0002878510754975,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.4170020818710327,pastis_913,32b47f39049d4cdaba5750b9e64bb8ef,FINISHED,913,795717026824507105,final_main_clay_v1_base,0,8,0.0002878510754975,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.4030401408672333,pastis_205,73ff8f6483f24f65821ecb01126c1bd0,FINISHED,205,795717026824507105,final_main_clay_v1_base,0,8,0.0002878510754975,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7354453206062317,benv2_2007,086018e6cf9b488d85c0e7d81139ce51,FINISHED,2007,795717026824507105,final_main_clay_v1_base,0,32,3.33308410048262e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7400927543640137,benv2_1829,57c035db70c74d0ab020c3d2a9aa5b9d,FINISHED,1829,795717026824507105,final_main_clay_v1_base,0,32,3.33308410048262e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7335430383682251,benv2_913,6addd7ee828b4be0a7584f7bdca2afa5,FINISHED,913,795717026824507105,final_main_clay_v1_base,0,32,3.33308410048262e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7419769763946533,benv2_205,8ba51de7b6dd4590a48dbdad5c99c184,FINISHED,205,795717026824507105,final_main_clay_v1_base,0,32,3.33308410048262e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7317450642585754,benv2_2254,e91a6a1bb8a048ffaa799ab1b4cb26e4,FINISHED,2254,795717026824507105,final_main_clay_v1_base,0,32,3.33308410048262e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6801226139068604,kuro_siwo_mean_913,0395269210c34d548f75b32bb60fa7f5,FINISHED,913,795717026824507105,final_main_clay_v1_base,0,32,7.598858782729885e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6929643154144287,kuro_siwo_mean_2254,2d2db35d66f24067b43ea6d16cd0a330,FINISHED,2254,795717026824507105,final_main_clay_v1_base,0,32,7.598858782729885e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6807471513748169,kuro_siwo_mean_205,6d58375b67f34e0cb9d3ce91242e7240,FINISHED,205,795717026824507105,final_main_clay_v1_base,0,32,7.598858782729885e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6858890652656555,kuro_siwo_mean_2007,9a9ecd95184e47408ddad6a63cfed7fe,FINISHED,2007,795717026824507105,final_main_clay_v1_base,0,32,7.598858782729885e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6918110847473145,kuro_siwo_mean_1829,9f7263f7ef2446a2a7c5f98347729ef2,FINISHED,1829,795717026824507105,final_main_clay_v1_base,0,32,7.598858782729885e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.6278140544891357,spacenet7_913,23931df3647a447b98924afd9156e50e,FINISHED,913,795717026824507105,final_main_clay_v1_base,0,16,9.950013781622509e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.6355001330375671,spacenet7_2007,595b9164f38e422b80b23b61c34c21bb,FINISHED,2007,795717026824507105,final_main_clay_v1_base,0,16,9.950013781622509e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.6344202756881714,spacenet7_1829,d6682647027e4c60aa546b7403296c6b,FINISHED,1829,795717026824507105,final_main_clay_v1_base,0,16,9.950013781622509e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.6402554512023926,spacenet7_205,e20cf0add6fa4906acacf152506635fd,FINISHED,205,795717026824507105,final_main_clay_v1_base,0,16,9.950013781622509e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.6243715882301331,spacenet7_2254,f858df0a0ba94f1cae42ed00d8d5b33c,FINISHED,2254,795717026824507105,final_main_clay_v1_base,0,16,9.950013781622509e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.492638885974884,flair2_205,5476a3801d5f449ba585fc6473c8f53d,FINISHED,205,795717026824507105,final_main_clay_v1_base,0,16,1.4518986919464469e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.4999808669090271,flair2_1829,5b1c518f22404da39871f98576c1376a,FINISHED,1829,795717026824507105,final_main_clay_v1_base,0,16,1.4518986919464469e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.5131868124008179,flair2_2254,95e366099be140bd95156f8d71ff2c10,FINISHED,2254,795717026824507105,final_main_clay_v1_base,0,16,1.4518986919464469e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.5013031363487244,flair2_2007,a72e987af7bb4aa38892b0e0e24aff39,FINISHED,2007,795717026824507105,final_main_clay_v1_base,0,16,1.4518986919464469e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.5008986592292786,flair2_913,c2b858dd4ffc48d49d9ec3a356bfe233,FINISHED,913,795717026824507105,final_main_clay_v1_base,0,16,1.4518986919464469e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
biomassters,RMSE,0.956659259239613,biomassters_2254,25fa14463a6c459681ae4f9b504ec240,FINISHED,2254,795717026824507105,final_main_clay_v1_base,0,16,9.322449994825729e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
biomassters,RMSE,0.95660378718188,biomassters_205,2d0bc9ac0d2748b5894f96d3620fcf68,FINISHED,205,795717026824507105,final_main_clay_v1_base,0,16,9.322449994825729e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
biomassters,RMSE,0.9567076176526368,biomassters_2007,336528e4ba0a45ed8ed4a5f2bdc9c191,FINISHED,2007,795717026824507105,final_main_clay_v1_base,0,16,9.322449994825729e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
biomassters,RMSE,0.9565904221524262,biomassters_913,5be08f53afe14f1c9f5ccfeff6efbbc6,FINISHED,913,795717026824507105,final_main_clay_v1_base,0,16,9.322449994825729e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
biomassters,RMSE,0.956614077573828,biomassters_1829,cc3e68c0ef46475c8852b481d3c4a603,FINISHED,1829,795717026824507105,final_main_clay_v1_base,0,16,9.322449994825729e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.5507099628448486,so2sat_2254,10d5e2f859bb49e9a6252b112f3ef092,FINISHED,2254,795717026824507105,final_main_clay_v1_base,0,32,1.4417679593699067e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.5578093528747559,so2sat_913,1c0232ea31b34ad3bba5983612afbfeb,FINISHED,913,795717026824507105,final_main_clay_v1_base,0,32,1.4417679593699067e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.568965494632721,so2sat_2007,5029b5bf18434ee9958318436284e1f2,FINISHED,2007,795717026824507105,final_main_clay_v1_base,0,32,1.4417679593699067e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.5730223059654236,so2sat_1829,5733b4cd3632496fb824ada576e8ad98,FINISHED,1829,795717026824507105,final_main_clay_v1_base,0,32,1.4417679593699067e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.5618661046028137,so2sat_205,f7d42ca5ada84507bb353e3644a74879,FINISHED,205,795717026824507105,final_main_clay_v1_base,0,32,1.4417679593699067e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.6434163451194763,treesatai_1829,2c9433a138bd4e54a59a843bb6097fb6,FINISHED,1829,602968560747083429,final_main_dofa_large_patch16_224,0,16,1.4856303554806574e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.6427352428436279,treesatai_913,5f8c37a366114e73afca33786775ec18,FINISHED,913,602968560747083429,final_main_dofa_large_patch16_224,0,16,1.4856303554806574e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.6456222534179688,treesatai_2254,7efd840abb6f439fb5fc51295ce4ad14,FINISHED,2254,602968560747083429,final_main_dofa_large_patch16_224,0,16,1.4856303554806574e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.6432837843894958,treesatai_205,80c571e4fa52436e9485732821a35d02,FINISHED,205,602968560747083429,final_main_dofa_large_patch16_224,0,16,1.4856303554806574e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.6295856237411499,treesatai_2007,914141bf92794bbd8e7635c0a12caecc,FINISHED,2007,602968560747083429,final_main_dofa_large_patch16_224,0,16,1.4856303554806574e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6083433628082275,cloudsen12_2007,0c7bfe38cdd9408b9a7c4ea368549d05,FINISHED,2007,602968560747083429,final_main_dofa_large_patch16_224,0,16,7.01219601133369e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6143325567245483,cloudsen12_913,193a0cb48eb442f4828c1b6bc26d6094,FINISHED,913,602968560747083429,final_main_dofa_large_patch16_224,0,16,7.01219601133369e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6288191080093384,cloudsen12_1829,6aa2aab0569d488cbbdd650fc3f6ee03,FINISHED,1829,602968560747083429,final_main_dofa_large_patch16_224,0,16,7.01219601133369e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6256763339042664,cloudsen12_205,abbbced195a345c484c4f81a6b9a3a41,FINISHED,205,602968560747083429,final_main_dofa_large_patch16_224,0,16,7.01219601133369e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.5966204404830933,cloudsen12_2254,b392c01b01dc4cde8ee5871bf71bfe8f,FINISHED,2254,602968560747083429,final_main_dofa_large_patch16_224,0,16,7.01219601133369e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.2227849066257476,dynamic_earthnet_2007,274e7995347f47fa842330476948b6f8,FINISHED,2007,602968560747083429,final_main_dofa_large_patch16_224,0,8,0.0001225410111414,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.1974807381629943,dynamic_earthnet_2254,5e45f39ec2dc45f5b37350653b93fdab,FINISHED,2254,602968560747083429,final_main_dofa_large_patch16_224,0,8,0.0001225410111414,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.2498252987861633,dynamic_earthnet_1829,88d23a9ef15240c6a56d52f7884187bf,FINISHED,1829,602968560747083429,final_main_dofa_large_patch16_224,0,8,0.0001225410111414,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.2542161047458648,dynamic_earthnet_205,bf867a28362c4b17a7bb54c8db19895a,FINISHED,205,602968560747083429,final_main_dofa_large_patch16_224,0,8,0.0001225410111414,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.3165871500968933,dynamic_earthnet_913,f09a0b7ead7d40918d715f7286cf2001,FINISHED,913,602968560747083429,final_main_dofa_large_patch16_224,0,8,0.0001225410111414,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5438066720962524,forestnet_2007,4d6bcb60f3d641a89bc6c1de9b92ff27,FINISHED,2007,602968560747083429,final_main_dofa_large_patch16_224,0,16,7.529707471348659e-06,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5548841953277588,forestnet_205,4f531a7701dc4b2cbd52d6a45e5421f9,FINISHED,205,602968560747083429,final_main_dofa_large_patch16_224,0,16,7.529707471348659e-06,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5518630146980286,forestnet_1829,9785e60235e947e384dec4fc3d7d6770,FINISHED,1829,602968560747083429,final_main_dofa_large_patch16_224,0,16,7.529707471348659e-06,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5417925715446472,forestnet_913,b223f3941d494872980ff3befd0c8b93,FINISHED,913,602968560747083429,final_main_dofa_large_patch16_224,0,16,7.529707471348659e-06,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5709969997406006,forestnet_2254,cc43ff06c90e4a00aedf53dde37fe8b4,FINISHED,2254,602968560747083429,final_main_dofa_large_patch16_224,0,16,7.529707471348659e-06,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8707944750785828,spacenet2_2254,752b0a638ce9427f9b3fbad0b3d3892b,FINISHED,2254,602968560747083429,final_main_dofa_large_patch16_224,0,32,1.5596487626570115e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8679686188697815,spacenet2_205,9b77ff78cb0b45c085ce433239bf391d,FINISHED,205,602968560747083429,final_main_dofa_large_patch16_224,0,32,1.5596487626570115e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.868889570236206,spacenet2_2007,c8191395b80f455099bb26301dd0f888,FINISHED,2007,602968560747083429,final_main_dofa_large_patch16_224,0,32,1.5596487626570115e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8709847927093506,spacenet2_1829,f3cf167614db49f1887353607ff0adab,FINISHED,1829,602968560747083429,final_main_dofa_large_patch16_224,0,32,1.5596487626570115e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8698230981826782,spacenet2_913,fe23665c5bfb47ad8a8082ef00ec9e34,FINISHED,913,602968560747083429,final_main_dofa_large_patch16_224,0,32,1.5596487626570115e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5704560279846191,fotw_2254,34410287f59b41e39c0bd8bba66129f7,FINISHED,2254,602968560747083429,final_main_dofa_large_patch16_224,0,32,8.128380314143639e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5707604885101318,fotw_1829,5f876fe2f93f4c798d4ae1a8cab0e438,FINISHED,1829,602968560747083429,final_main_dofa_large_patch16_224,0,32,8.128380314143639e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5685666799545288,fotw_205,622e20a7dcf844f8a90073f8495aa4ec,FINISHED,205,602968560747083429,final_main_dofa_large_patch16_224,0,32,8.128380314143639e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5764850378036499,fotw_913,62bdc75f599a42688f836dddda074c3f,FINISHED,913,602968560747083429,final_main_dofa_large_patch16_224,0,32,8.128380314143639e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5762674808502197,fotw_2007,8fb093eed1594b93888c9321ea6f5d99,FINISHED,2007,602968560747083429,final_main_dofa_large_patch16_224,0,32,8.128380314143639e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6207649111747742,caffe_2007,43c6708d451c4ca4bcfec193f889d855,FINISHED,2007,602968560747083429,final_main_dofa_large_patch16_224,0,8,8.979909406203737e-06,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6483673453330994,caffe_205,45b92a6aca2a45b69a2a914d1e8dfe65,FINISHED,205,602968560747083429,final_main_dofa_large_patch16_224,0,8,8.979909406203737e-06,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6169370412826538,caffe_2254,71384199fef54e389d97a5aa9df05c24,FINISHED,2254,602968560747083429,final_main_dofa_large_patch16_224,0,8,8.979909406203737e-06,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6701884269714355,caffe_913,94f135f67e9b4115a1e21d9368900c4d,FINISHED,913,602968560747083429,final_main_dofa_large_patch16_224,0,8,8.979909406203737e-06,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6350060105323792,caffe_1829,cea6958e29654faeb171394d1b426f7c,FINISHED,1829,602968560747083429,final_main_dofa_large_patch16_224,0,8,8.979909406203737e-06,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8865088224411011,burn_scars_1829,47ef0e9e50574d4193f047b61fa419af,FINISHED,1829,602968560747083429,final_main_dofa_large_patch16_224,0,32,1.8609400839141655e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8995709419250488,burn_scars_2007,4cdd7cb0a402479cbd309863d0d1709f,FINISHED,2007,602968560747083429,final_main_dofa_large_patch16_224,0,32,1.8609400839141655e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8901950120925903,burn_scars_913,87d867e03ed74dd9aa50a64920eca51b,FINISHED,913,602968560747083429,final_main_dofa_large_patch16_224,0,32,1.8609400839141655e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8866046667098999,burn_scars_205,8ace465629784870918db6887da14778,FINISHED,205,602968560747083429,final_main_dofa_large_patch16_224,0,32,1.8609400839141655e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8964208960533142,burn_scars_2254,d2ef7358586449f3b5c8745c80cb42d2,FINISHED,2254,602968560747083429,final_main_dofa_large_patch16_224,0,32,1.8609400839141655e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.3643054366111755,pastis_3828,175c080fbf164875b9eb0755b26d1a85,FINISHED,3828,602968560747083429,final_main_dofa_large_patch16_224,0,16,0.0001772335383556,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.3606434166431427,pastis_4498,843693ed0acf4446b609c367e8486bab,FINISHED,4498,602968560747083429,final_main_dofa_large_patch16_224,0,16,0.0001772335383556,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.373330682516098,pastis_3994,a8f6992888884b3fbb798642ed9d4223,FINISHED,3994,602968560747083429,final_main_dofa_large_patch16_224,0,16,0.0001772335383556,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.3611724972724914,pastis_4959,d56fe442d7494230ae309402f4e980ed,FINISHED,4959,602968560747083429,final_main_dofa_large_patch16_224,0,16,0.0001772335383556,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.3584975600242615,pastis_2138,e7050f80f2a043628e3ac34fe600f90f,FINISHED,2138,602968560747083429,final_main_dofa_large_patch16_224,0,16,0.0001772335383556,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7438075542449951,benv2_2007,0b48b11457214766ba7f73274f3ab6ae,FINISHED,2007,602968560747083429,final_main_dofa_large_patch16_224,0,8,1.8432765430149102e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.746505856513977,benv2_1829,5386f90e29804fa285c408ad8caf0aca,FINISHED,1829,602968560747083429,final_main_dofa_large_patch16_224,0,8,1.8432765430149102e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7387846112251282,benv2_2254,59bdca639654431597ca6ee7e1b7e0a7,FINISHED,2254,602968560747083429,final_main_dofa_large_patch16_224,0,8,1.8432765430149102e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7331004738807678,benv2_205,b17277691f384aa19b68b6027f6585a3,FINISHED,205,602968560747083429,final_main_dofa_large_patch16_224,0,8,1.8432765430149102e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7418051958084106,benv2_913,d7b9751ad6a54accaf2eaf9b92bb8837,FINISHED,913,602968560747083429,final_main_dofa_large_patch16_224,0,8,1.8432765430149102e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6974508166313171,kuro_siwo_mean_913,146c6910ed104089ba3aad8b74fc1299,FINISHED,913,602968560747083429,final_main_dofa_large_patch16_224,0,16,1.61803692770373e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6872614622116089,kuro_siwo_mean_2254,63f68158d0e7493eb776431cb8573b01,FINISHED,2254,602968560747083429,final_main_dofa_large_patch16_224,0,16,1.61803692770373e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6896451115608215,kuro_siwo_mean_205,7260180b124841e980c685a759ba7bdd,FINISHED,205,602968560747083429,final_main_dofa_large_patch16_224,0,16,1.61803692770373e-05,UNet,dofa_large_patch16_224,10.0,16,default,100,HPO,0.01,100%,full_ft
